Ethylene,,,,,,,,,,,,,,,
Time,m2,m4,m14,m16,m18,m25,m26,m27,m28,m29,m30,m32,m40,m44,m15
7690.37,5.64E-11,5.16E-13,2.49E-11,3.12E-12,7.52E-11,1.23E-09,5.67E-09,1.26E-10,7.11E-11,5.17E-12,7.17E-13,1.12E-12,1.58E-08,1.37E-11,4.91E-11
7693.48,5.70E-11,4.89E-13,2.53E-11,3.10E-12,7.48E-11,1.23E-09,5.67E-09,1.27E-10,7.21E-11,5.39E-12,6.97E-13,1.11E-12,1.58E-08,1.37E-11,4.91E-11
7696.58,5.68E-11,5.02E-13,2.51E-11,3.09E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.24E-12,6.62E-13,1.13E-12,1.58E-08,1.38E-11,4.92E-11
7699.67,5.73E-11,5.09E-13,2.51E-11,3.14E-12,7.45E-11,1.23E-09,5.67E-09,1.27E-10,7.13E-11,5.18E-12,7.16E-13,1.14E-12,1.58E-08,1.37E-11,4.96E-11
7702.77,5.65E-11,4.96E-13,2.50E-11,3.08E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.13E-11,5.21E-12,6.87E-13,1.14E-12,1.58E-08,1.38E-11,4.92E-11
7705.89,5.71E-11,4.92E-13,2.55E-11,3.15E-12,7.51E-11,1.23E-09,5.67E-09,1.27E-10,7.12E-11,5.29E-12,6.99E-13,1.14E-12,1.58E-08,1.36E-11,4.90E-11
7709,5.68E-11,4.89E-13,2.52E-11,3.22E-12,7.46E-11,1.23E-09,5.67E-09,1.27E-10,7.14E-11,5.23E-12,6.78E-13,1.18E-12,1.58E-08,1.37E-11,4.88E-11
7712.14,5.70E-11,4.91E-13,2.52E-11,3.17E-12,7.49E-11,1.23E-09,5.67E-09,1.27E-10,7.15E-11,5.17E-12,6.74E-13,1.15E-12,1.58E-08,1.36E-11,4.89E-11
7715.25,5.67E-11,4.82E-13,2.51E-11,3.12E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.18E-11,5.34E-12,6.98E-13,1.09E-12,1.58E-08,1.36E-11,4.92E-11
7718.34,5.65E-11,5.00E-13,2.51E-11,3.14E-12,7.50E-11,1.23E-09,5.67E-09,1.26E-10,7.13E-11,5.15E-12,6.78E-13,1.13E-12,1.58E-08,1.36E-11,4.89E-11
7721.44,5.69E-11,4.95E-13,2.53E-11,3.19E-12,7.50E-11,1.23E-09,5.67E-09,1.27E-10,7.14E-11,5.31E-12,6.83E-13,1.08E-12,1.58E-08,1.36E-11,4.87E-11
7724.55,5.60E-11,5.02E-13,2.52E-11,3.16E-12,7.42E-11,1.23E-09,5.67E-09,1.27E-10,7.14E-11,5.37E-12,6.67E-13,1.14E-12,1.58E-08,1.37E-11,4.90E-11
7727.64,5.69E-11,4.91E-13,2.51E-11,3.11E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.40E-12,6.60E-13,1.15E-12,1.58E-08,1.36E-11,4.90E-11
7730.75,5.68E-11,4.91E-13,2.56E-11,3.13E-12,7.52E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.17E-12,7.16E-13,1.08E-12,1.58E-08,1.39E-11,4.87E-11
7733.84,5.67E-11,4.94E-13,2.51E-11,3.07E-12,7.43E-11,1.23E-09,5.67E-09,1.26E-10,7.20E-11,5.21E-12,6.81E-13,1.20E-12,1.58E-08,1.37E-11,4.89E-11
7736.94,5.65E-11,4.76E-13,2.48E-11,3.07E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.07E-11,5.19E-12,6.82E-13,1.12E-12,1.58E-08,1.36E-11,4.86E-11
7740.05,5.65E-11,4.81E-13,2.52E-11,3.09E-12,7.50E-11,1.23E-09,5.67E-09,1.27E-10,7.15E-11,5.12E-12,6.73E-13,1.13E-12,1.58E-08,1.35E-11,4.92E-11
7743.14,5.64E-11,5.07E-13,2.54E-11,3.08E-12,7.46E-11,1.23E-09,5.67E-09,1.26E-10,7.18E-11,5.27E-12,7.26E-13,1.18E-12,1.58E-08,1.37E-11,4.88E-11
7746.23,5.61E-11,5.04E-13,2.54E-11,3.08E-12,7.51E-11,1.23E-09,5.68E-09,1.26E-10,7.15E-11,5.27E-12,7.27E-13,1.14E-12,1.58E-08,1.37E-11,4.87E-11
7749.31,5.69E-11,4.98E-13,2.52E-11,3.14E-12,7.47E-11,1.23E-09,5.67E-09,1.27E-10,7.15E-11,5.33E-12,6.85E-13,1.13E-12,1.58E-08,1.34E-11,4.87E-11
7752.42,5.63E-11,5.16E-13,2.48E-11,3.03E-12,7.50E-11,1.23E-09,5.67E-09,1.26E-10,7.10E-11,5.30E-12,6.90E-13,1.18E-12,1.58E-08,1.37E-11,4.90E-11
7755.52,5.65E-11,5.00E-13,2.54E-11,3.13E-12,7.40E-11,1.23E-09,5.67E-09,1.26E-10,7.18E-11,5.28E-12,7.03E-13,1.19E-12,1.58E-08,1.36E-11,4.89E-11
7758.61,5.67E-11,4.69E-13,2.51E-11,3.14E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.23E-12,6.48E-13,1.12E-12,1.58E-08,1.33E-11,4.91E-11
7761.69,5.67E-11,5.11E-13,2.52E-11,3.18E-12,7.52E-11,1.23E-09,5.67E-09,1.26E-10,7.12E-11,5.30E-12,6.86E-13,1.15E-12,1.58E-08,1.36E-11,4.90E-11
7764.78,5.62E-11,5.02E-13,2.53E-11,3.08E-12,7.48E-11,1.23E-09,5.67E-09,1.27E-10,7.19E-11,5.31E-12,7.13E-13,1.16E-12,1.58E-08,1.35E-11,4.89E-11
7767.87,5.68E-11,5.09E-13,2.53E-11,3.11E-12,7.51E-11,1.23E-09,5.67E-09,1.27E-10,7.13E-11,5.25E-12,6.63E-13,1.14E-12,1.58E-08,1.37E-11,4.89E-11
7770.97,5.64E-11,4.97E-13,2.47E-11,3.10E-12,7.43E-11,1.23E-09,5.67E-09,1.26E-10,7.11E-11,5.29E-12,7.18E-13,1.15E-12,1.58E-08,1.36E-11,4.91E-11
7774.06,5.64E-11,5.04E-13,2.53E-11,3.20E-12,7.47E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.29E-12,6.80E-13,1.13E-12,1.58E-08,1.38E-11,4.87E-11
7777.16,5.67E-11,4.82E-13,2.51E-11,3.08E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.14E-11,5.21E-12,7.03E-13,1.13E-12,1.58E-08,1.35E-11,4.92E-11
7780.25,5.64E-11,4.83E-13,2.52E-11,3.03E-12,7.46E-11,1.23E-09,5.68E-09,1.27E-10,7.14E-11,5.17E-12,7.06E-13,1.10E-12,1.58E-08,1.34E-11,4.88E-11
7783.34,5.64E-11,5.17E-13,2.51E-11,3.18E-12,7.45E-11,1.23E-09,5.66E-09,1.26E-10,7.13E-11,5.26E-12,6.59E-13,1.11E-12,1.58E-08,1.38E-11,4.90E-11
7786.45,5.66E-11,4.95E-13,2.50E-11,3.09E-12,7.46E-11,1.23E-09,5.67E-09,1.27E-10,7.13E-11,5.17E-12,7.17E-13,1.15E-12,1.58E-08,1.35E-11,4.88E-11
7789.55,5.65E-11,4.99E-13,2.51E-11,3.12E-12,7.46E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.33E-12,6.71E-13,1.18E-12,1.58E-08,1.36E-11,4.90E-11
7792.64,5.64E-11,5.08E-13,2.49E-11,3.00E-12,7.50E-11,1.23E-09,5.67E-09,1.26E-10,7.13E-11,5.17E-12,6.36E-13,1.13E-12,1.58E-08,1.37E-11,4.86E-11
7795.72,5.69E-11,4.78E-13,2.51E-11,3.10E-12,7.52E-11,1.23E-09,5.67E-09,1.26E-10,7.19E-11,5.05E-12,7.04E-13,1.14E-12,1.58E-08,1.38E-11,4.91E-11
7798.83,5.62E-11,4.93E-13,2.54E-11,3.08E-12,7.43E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.22E-12,6.86E-13,1.12E-12,1.58E-08,1.36E-11,4.87E-11
7801.92,5.63E-11,5.06E-13,2.50E-11,3.13E-12,7.42E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.24E-12,6.79E-13,1.15E-12,1.58E-08,1.38E-11,4.87E-11
7805.02,5.61E-11,5.02E-13,2.52E-11,3.10E-12,7.45E-11,1.23E-09,5.68E-09,1.26E-10,7.13E-11,5.25E-12,6.87E-13,1.14E-12,1.58E-08,1.36E-11,4.88E-11
7808.11,5.63E-11,4.83E-13,2.47E-11,3.11E-12,7.45E-11,1.23E-09,5.67E-09,1.27E-10,7.17E-11,5.27E-12,6.72E-13,1.15E-12,1.58E-08,1.37E-11,4.92E-11
7811.19,5.64E-11,4.92E-13,2.52E-11,3.09E-12,7.46E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.32E-12,6.79E-13,1.08E-12,1.58E-08,1.36E-11,4.92E-11
7814.28,5.68E-11,4.97E-13,2.53E-11,3.13E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.21E-11,5.37E-12,7.36E-13,1.13E-12,1.58E-08,1.35E-11,4.88E-11
7817.37,5.62E-11,4.80E-13,2.49E-11,3.08E-12,7.48E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.22E-12,7.13E-13,1.11E-12,1.58E-08,1.37E-11,4.90E-11
7820.47,5.67E-11,4.94E-13,2.50E-11,3.01E-12,7.52E-11,1.23E-09,5.67E-09,1.26E-10,7.12E-11,5.24E-12,6.96E-13,1.13E-12,1.58E-08,1.35E-11,4.88E-11
7823.56,5.63E-11,4.95E-13,2.51E-11,3.13E-12,7.48E-11,1.23E-09,5.67E-09,1.26E-10,7.12E-11,5.22E-12,6.74E-13,1.13E-12,1.58E-08,1.35E-11,4.89E-11
7826.66,5.66E-11,4.90E-13,2.51E-11,3.13E-12,7.46E-11,1.23E-09,5.67E-09,1.25E-10,7.08E-11,5.28E-12,7.24E-13,1.09E-12,1.58E-08,1.37E-11,4.93E-11
7829.75,5.65E-11,4.89E-13,2.52E-11,3.02E-12,7.47E-11,1.23E-09,5.67E-09,1.27E-10,7.14E-11,5.29E-12,6.57E-13,1.17E-12,1.58E-08,1.36E-11,4.87E-11
7832.84,5.62E-11,4.84E-13,2.53E-11,3.15E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.11E-11,5.26E-12,7.13E-13,1.14E-12,1.58E-08,1.36E-11,4.89E-11
7835.92,5.61E-11,5.02E-13,2.52E-11,3.14E-12,7.45E-11,1.23E-09,5.67E-09,1.26E-10,7.12E-11,5.27E-12,6.91E-13,1.15E-12,1.58E-08,1.36E-11,4.91E-11
7839.02,5.61E-11,4.97E-13,2.54E-11,3.12E-12,7.47E-11,1.23E-09,5.68E-09,1.27E-10,7.14E-11,5.33E-12,6.95E-13,1.16E-12,1.58E-08,1.34E-11,4.92E-11
7842.12,5.67E-11,5.07E-13,2.50E-11,3.24E-12,7.46E-11,1.23E-09,5.67E-09,1.26E-10,7.11E-11,5.29E-12,7.01E-13,1.14E-12,1.58E-08,1.35E-11,4.95E-11
7845.22,5.63E-11,5.00E-13,2.49E-11,3.01E-12,7.47E-11,1.23E-09,5.68E-09,1.26E-10,7.14E-11,5.31E-12,7.25E-13,1.16E-12,1.58E-08,1.35E-11,4.87E-11
7848.31,5.64E-11,5.00E-13,2.48E-11,3.04E-12,7.42E-11,1.23E-09,5.67E-09,1.26E-10,7.18E-11,5.27E-12,7.14E-13,1.14E-12,1.58E-08,1.34E-11,4.88E-11
7851.41,5.64E-11,5.08E-13,2.53E-11,3.07E-12,7.45E-11,1.23E-09,5.68E-09,1.26E-10,7.15E-11,5.23E-12,7.11E-13,1.14E-12,1.58E-08,1.36E-11,4.91E-11
7854.52,5.63E-11,5.09E-13,2.50E-11,3.06E-12,7.39E-11,1.23E-09,5.67E-09,1.26E-10,7.14E-11,5.16E-12,7.17E-13,1.13E-12,1.58E-08,1.37E-11,4.90E-11
7857.59,5.63E-11,4.86E-13,2.51E-11,3.12E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.20E-11,5.22E-12,6.75E-13,1.09E-12,1.58E-08,1.35E-11,4.92E-11
7860.75,5.61E-11,4.87E-13,2.53E-11,3.06E-12,7.46E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.34E-12,7.08E-13,1.08E-12,1.58E-08,1.32E-11,4.91E-11
7863.84,5.60E-11,4.94E-13,2.51E-11,3.09E-12,7.48E-11,1.23E-09,5.68E-09,1.27E-10,7.13E-11,5.34E-12,6.95E-13,1.13E-12,1.58E-08,1.36E-11,4.90E-11
7866.92,5.64E-11,4.73E-13,2.50E-11,3.18E-12,7.43E-11,1.23E-09,5.68E-09,1.26E-10,7.18E-11,5.23E-12,6.84E-13,1.08E-12,1.58E-08,1.35E-11,4.93E-11
7870.03,5.64E-11,4.75E-13,2.54E-11,3.07E-12,7.45E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.36E-12,7.12E-13,1.10E-12,1.58E-08,1.32E-11,4.94E-11
7873.11,5.65E-11,5.13E-13,2.50E-11,3.14E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.12E-11,5.32E-12,6.88E-13,1.16E-12,1.58E-08,1.35E-11,4.90E-11
7876.2,5.64E-11,5.07E-13,2.51E-11,3.07E-12,7.43E-11,1.23E-09,5.67E-09,1.27E-10,7.14E-11,5.33E-12,7.07E-13,1.09E-12,1.58E-08,1.36E-11,4.92E-11
7879.3,5.62E-11,4.84E-13,2.52E-11,3.15E-12,7.41E-11,1.23E-09,5.67E-09,1.27E-10,7.15E-11,5.12E-12,6.99E-13,1.11E-12,1.58E-08,1.35E-11,4.91E-11
7882.41,5.63E-11,4.98E-13,2.47E-11,3.10E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.13E-11,5.19E-12,6.61E-13,1.13E-12,1.58E-08,1.36E-11,4.89E-11
7885.5,5.64E-11,4.98E-13,2.53E-11,3.02E-12,7.47E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.22E-12,6.92E-13,1.16E-12,1.58E-08,1.37E-11,4.89E-11
7888.61,5.64E-11,4.94E-13,2.52E-11,3.05E-12,7.46E-11,1.23E-09,5.67E-09,1.27E-10,7.14E-11,5.26E-12,6.74E-13,1.11E-12,1.58E-08,1.34E-11,4.88E-11
7891.7,5.67E-11,4.93E-13,2.50E-11,3.10E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.30E-12,7.20E-13,1.13E-12,1.58E-08,1.33E-11,4.95E-11
7894.8,5.59E-11,4.83E-13,2.52E-11,3.07E-12,7.44E-11,1.23E-09,5.68E-09,1.26E-10,7.15E-11,5.27E-12,6.99E-13,1.17E-12,1.58E-08,1.35E-11,4.90E-11
7897.87,5.67E-11,5.11E-13,2.52E-11,3.11E-12,7.49E-11,1.23E-09,5.68E-09,1.26E-10,7.14E-11,5.33E-12,6.65E-13,1.11E-12,1.58E-08,1.33E-11,4.87E-11
7900.97,5.66E-11,4.82E-13,2.50E-11,3.08E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.38E-12,7.00E-13,1.13E-12,1.58E-08,1.34E-11,4.93E-11
7904.06,5.59E-11,5.06E-13,2.49E-11,3.02E-12,7.46E-11,1.23E-09,5.67E-09,1.27E-10,7.14E-11,5.27E-12,7.09E-13,1.18E-12,1.58E-08,1.35E-11,4.91E-11
7907.17,5.59E-11,4.95E-13,2.50E-11,3.07E-12,7.45E-11,1.23E-09,5.67E-09,1.26E-10,7.19E-11,5.20E-12,6.91E-13,1.12E-12,1.58E-08,1.34E-11,4.86E-11
7910.27,5.65E-11,4.95E-13,2.50E-11,3.03E-12,7.44E-11,1.23E-09,5.68E-09,1.27E-10,7.20E-11,5.27E-12,7.00E-13,1.18E-12,1.58E-08,1.34E-11,4.89E-11
7913.36,5.62E-11,4.82E-13,2.50E-11,3.02E-12,7.44E-11,1.23E-09,5.68E-09,1.26E-10,7.12E-11,5.19E-12,7.02E-13,1.16E-12,1.58E-08,1.35E-11,4.88E-11
7916.44,5.61E-11,5.05E-13,2.53E-11,3.05E-12,7.44E-11,1.23E-09,5.68E-09,1.26E-10,7.15E-11,5.20E-12,6.74E-13,1.16E-12,1.58E-08,1.35E-11,4.85E-11
7919.53,5.68E-11,4.90E-13,2.50E-11,3.09E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.33E-12,7.43E-13,1.13E-12,1.58E-08,1.35E-11,4.92E-11
7922.64,5.63E-11,5.09E-13,2.52E-11,3.10E-12,7.43E-11,1.23E-09,5.67E-09,1.26E-10,7.14E-11,5.22E-12,7.04E-13,1.16E-12,1.58E-08,1.35E-11,4.88E-11
7925.73,5.59E-11,4.91E-13,2.49E-11,3.14E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.13E-11,5.37E-12,7.06E-13,1.15E-12,1.58E-08,1.33E-11,4.86E-11
7928.84,5.61E-11,4.88E-13,2.50E-11,3.09E-12,7.45E-11,1.23E-09,5.68E-09,1.27E-10,7.16E-11,5.28E-12,6.79E-13,1.11E-12,1.58E-08,1.31E-11,4.88E-11
7931.94,5.64E-11,5.05E-13,2.54E-11,3.11E-12,7.50E-11,1.23E-09,5.68E-09,1.26E-10,7.14E-11,5.26E-12,6.94E-13,1.13E-12,1.58E-08,1.34E-11,4.94E-11
7934.97,5.59E-11,4.97E-13,2.53E-11,3.12E-12,7.42E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.31E-12,7.00E-13,1.17E-12,1.58E-08,1.32E-11,4.90E-11
7938.08,5.62E-11,4.86E-13,2.49E-11,3.07E-12,7.45E-11,1.23E-09,5.68E-09,1.26E-10,7.18E-11,5.24E-12,6.86E-13,1.10E-12,1.58E-08,1.34E-11,4.88E-11
7941.17,5.64E-11,4.90E-13,2.50E-11,3.03E-12,7.44E-11,1.23E-09,5.68E-09,1.26E-10,7.12E-11,5.35E-12,7.08E-13,1.12E-12,1.58E-08,1.33E-11,4.88E-11
7944.27,5.59E-11,4.78E-13,2.50E-11,3.15E-12,7.49E-11,1.23E-09,5.68E-09,1.26E-10,7.13E-11,5.31E-12,7.11E-13,1.15E-12,1.58E-08,1.34E-11,4.91E-11
7947.37,5.62E-11,4.76E-13,2.53E-11,3.09E-12,7.38E-11,1.23E-09,5.68E-09,1.26E-10,7.18E-11,5.27E-12,6.77E-13,1.14E-12,1.58E-08,1.34E-11,4.90E-11
7950.45,5.61E-11,4.93E-13,2.53E-11,3.10E-12,7.42E-11,1.23E-09,5.67E-09,1.27E-10,7.11E-11,5.22E-12,7.17E-13,1.11E-12,1.58E-08,1.36E-11,4.91E-11
7953.55,5.59E-11,4.94E-13,2.52E-11,3.02E-12,7.46E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.12E-12,7.16E-13,1.14E-12,1.58E-08,1.33E-11,4.91E-11
7956.64,5.62E-11,4.95E-13,2.52E-11,3.17E-12,7.54E-11,1.23E-09,5.68E-09,1.26E-10,7.19E-11,5.31E-12,7.17E-13,1.11E-12,1.58E-08,1.34E-11,4.91E-11
7959.75,5.57E-11,4.99E-13,2.51E-11,3.08E-12,7.43E-11,1.23E-09,5.68E-09,1.27E-10,7.19E-11,5.32E-12,6.75E-13,1.15E-12,1.58E-08,1.37E-11,4.92E-11
7962.84,5.58E-11,4.87E-13,2.49E-11,3.03E-12,7.41E-11,1.23E-09,5.68E-09,1.27E-10,7.11E-11,5.23E-12,6.73E-13,1.18E-12,1.58E-08,1.35E-11,4.89E-11
7965.94,5.60E-11,4.84E-13,2.53E-11,3.13E-12,7.46E-11,1.23E-09,5.68E-09,1.27E-10,7.10E-11,5.19E-12,6.83E-13,1.13E-12,1.58E-08,1.32E-11,4.92E-11
7969.02,5.58E-11,4.89E-13,2.51E-11,3.06E-12,7.41E-11,1.23E-09,5.68E-09,1.26E-10,7.17E-11,5.44E-12,6.71E-13,1.16E-12,1.58E-08,1.33E-11,4.88E-11
7972.12,5.64E-11,5.02E-13,2.51E-11,3.07E-12,7.42E-11,1.23E-09,5.68E-09,1.27E-10,7.10E-11,5.33E-12,6.77E-13,1.13E-12,1.58E-08,1.34E-11,4.93E-11
7975.2,5.62E-11,4.88E-13,2.50E-11,3.19E-12,7.42E-11,1.23E-09,5.68E-09,1.26E-10,7.19E-11,5.35E-12,7.08E-13,1.18E-12,1.58E-08,1.32E-11,4.89E-11
7978.31,5.56E-11,4.97E-13,2.50E-11,3.08E-12,7.44E-11,1.23E-09,5.67E-09,1.26E-10,7.13E-11,5.25E-12,6.83E-13,1.14E-12,1.58E-08,1.32E-11,4.93E-11
7981.41,5.59E-11,5.04E-13,2.51E-11,3.11E-12,7.38E-11,1.23E-09,5.68E-09,1.27E-10,7.17E-11,5.32E-12,6.62E-13,1.12E-12,1.58E-08,1.34E-11,4.90E-11
7984.48,5.65E-11,5.06E-13,2.52E-11,3.11E-12,7.37E-11,1.23E-09,5.68E-09,1.27E-10,7.14E-11,5.27E-12,6.68E-13,1.12E-12,1.58E-08,1.36E-11,4.91E-11
7987.58,5.62E-11,4.93E-13,2.51E-11,3.16E-12,7.41E-11,1.23E-09,5.68E-09,1.27E-10,7.15E-11,5.29E-12,6.57E-13,1.10E-12,1.58E-08,1.33E-11,4.91E-11
7990.69,5.62E-11,5.02E-13,2.54E-11,2.98E-12,7.43E-11,1.23E-09,5.68E-09,1.27E-10,7.15E-11,5.27E-12,7.13E-13,1.19E-12,1.58E-08,1.34E-11,4.91E-11
7993.78,5.63E-11,4.92E-13,2.51E-11,3.09E-12,7.40E-11,1.24E-09,5.68E-09,1.26E-10,7.15E-11,5.24E-12,6.91E-13,1.23E-12,1.58E-08,1.35E-11,4.91E-11
7996.87,5.60E-11,4.79E-13,2.49E-11,3.15E-12,7.46E-11,1.23E-09,5.68E-09,1.26E-10,7.15E-11,5.28E-12,6.64E-13,1.15E-12,1.58E-08,1.31E-11,4.88E-11
7999.97,5.64E-11,4.92E-13,2.52E-11,3.13E-12,7.43E-11,1.23E-09,5.68E-09,1.26E-10,7.14E-11,5.31E-12,7.13E-13,1.14E-12,1.58E-08,1.33E-11,4.89E-11
8003.08,5.60E-11,5.11E-13,2.51E-11,3.04E-12,7.43E-11,1.23E-09,5.68E-09,1.27E-10,7.10E-11,5.41E-12,6.75E-13,1.16E-12,1.58E-08,1.33E-11,4.90E-11
8006.17,5.61E-11,4.89E-13,2.49E-11,3.00E-12,7.46E-11,1.23E-09,5.68E-09,1.27E-10,7.14E-11,5.26E-12,7.00E-13,1.14E-12,1.58E-08,1.34E-11,4.90E-11
8009.33,5.64E-11,4.97E-13,2.51E-11,3.03E-12,7.40E-11,1.23E-09,5.69E-09,1.27E-10,7.10E-11,5.35E-12,7.00E-13,1.16E-12,1.58E-08,1.32E-11,4.89E-11
8012.44,5.61E-11,4.93E-13,2.49E-11,3.12E-12,7.46E-11,1.23E-09,5.69E-09,1.26E-10,7.12E-11,5.28E-12,7.02E-13,1.14E-12,1.58E-08,1.35E-11,4.90E-11
8015.52,5.55E-11,4.83E-13,2.49E-11,3.06E-12,7.39E-11,1.23E-09,5.69E-09,1.26E-10,7.16E-11,5.25E-12,7.17E-13,1.15E-12,1.58E-08,1.33E-11,4.92E-11
8018.61,5.60E-11,4.92E-13,2.49E-11,3.07E-12,7.45E-11,1.23E-09,5.68E-09,1.27E-10,7.11E-11,5.32E-12,6.69E-13,1.15E-12,1.58E-08,1.33E-11,4.92E-11
8021.7,5.64E-11,5.05E-13,2.50E-11,3.03E-12,7.43E-11,1.23E-09,5.68E-09,1.27E-10,7.11E-11,5.26E-12,6.80E-13,1.12E-12,1.58E-08,1.33E-11,4.95E-11
8024.8,5.58E-11,5.01E-13,2.51E-11,3.10E-12,7.41E-11,1.23E-09,5.68E-09,1.26E-10,7.12E-11,5.22E-12,6.72E-13,1.17E-12,1.58E-08,1.31E-11,4.87E-11
8027.89,5.61E-11,5.01E-13,2.52E-11,3.12E-12,7.45E-11,1.23E-09,5.68E-09,1.26E-10,7.14E-11,5.17E-12,6.91E-13,1.09E-12,1.58E-08,1.33E-11,4.91E-11
8030.98,5.63E-11,4.79E-13,2.53E-11,3.05E-12,7.47E-11,1.23E-09,5.69E-09,1.26E-10,7.17E-11,5.39E-12,6.81E-13,1.11E-12,1.58E-08,1.33E-11,4.92E-11
8034.08,5.58E-11,4.83E-13,2.51E-11,3.11E-12,7.40E-11,1.23E-09,5.68E-09,1.26E-10,7.14E-11,5.14E-12,6.70E-13,1.06E-12,1.58E-08,1.32E-11,4.89E-11
8037.17,5.60E-11,4.90E-13,2.52E-11,3.09E-12,7.41E-11,1.23E-09,5.68E-09,1.26E-10,7.09E-11,5.18E-12,6.94E-13,1.17E-12,1.58E-08,1.32E-11,4.90E-11
8040.27,5.59E-11,5.15E-13,2.51E-11,3.03E-12,7.40E-11,1.23E-09,5.68E-09,1.27E-10,7.16E-11,5.31E-12,7.42E-13,1.08E-12,1.58E-08,1.32E-11,4.95E-11
8043.36,5.58E-11,5.05E-13,2.54E-11,3.04E-12,7.44E-11,1.23E-09,5.68E-09,1.27E-10,7.17E-11,5.23E-12,7.25E-13,1.14E-12,1.58E-08,1.34E-11,4.92E-11
8046.44,5.60E-11,4.91E-13,2.51E-11,3.08E-12,7.41E-11,1.23E-09,5.68E-09,1.27E-10,7.09E-11,5.30E-12,6.94E-13,1.13E-12,1.58E-08,1.32E-11,4.88E-11
8049.53,5.60E-11,4.95E-13,2.51E-11,3.08E-12,7.42E-11,1.23E-09,5.68E-09,1.26E-10,7.12E-11,5.32E-12,6.69E-13,1.08E-12,1.58E-08,1.35E-11,4.92E-11
8052.62,5.62E-11,4.78E-13,2.51E-11,3.03E-12,7.40E-11,1.23E-09,5.68E-09,1.27E-10,7.15E-11,5.35E-12,6.96E-13,1.13E-12,1.58E-08,1.33E-11,4.94E-11
8055.73,5.59E-11,4.71E-13,2.53E-11,3.05E-12,7.35E-11,1.23E-09,5.68E-09,1.26E-10,7.11E-11,5.36E-12,7.03E-13,1.14E-12,1.58E-08,1.32E-11,4.91E-11
8058.81,5.59E-11,5.09E-13,2.53E-11,3.13E-12,7.42E-11,1.23E-09,5.69E-09,1.27E-10,7.13E-11,5.32E-12,6.46E-13,1.10E-12,1.58E-08,1.32E-11,4.93E-11
8061.92,5.65E-11,4.94E-13,2.53E-11,2.96E-12,7.41E-11,1.23E-09,5.69E-09,1.27E-10,7.08E-11,5.20E-12,6.66E-13,1.14E-12,1.58E-08,1.32E-11,4.91E-11
8065.02,5.56E-11,4.95E-13,2.51E-11,3.09E-12,7.44E-11,1.24E-09,5.69E-09,1.26E-10,7.10E-11,5.31E-12,7.32E-13,1.16E-12,1.58E-08,1.33E-11,4.97E-11
8068.11,5.58E-11,5.08E-13,2.52E-11,3.13E-12,7.37E-11,1.23E-09,5.69E-09,1.26E-10,7.15E-11,5.22E-12,7.13E-13,1.12E-12,1.58E-08,1.32E-11,4.93E-11
8071.2,5.61E-11,5.02E-13,2.51E-11,3.04E-12,7.41E-11,1.23E-09,5.68E-09,1.26E-10,7.13E-11,5.35E-12,6.70E-13,1.17E-12,1.58E-08,1.32E-11,4.93E-11
8074.3,5.61E-11,4.84E-13,2.52E-11,2.98E-12,7.43E-11,1.23E-09,5.69E-09,1.26E-10,7.17E-11,5.23E-12,7.32E-13,1.15E-12,1.58E-08,1.32E-11,4.93E-11
8077.39,5.58E-11,4.95E-13,2.54E-11,3.07E-12,7.43E-11,1.23E-09,5.68E-09,1.27E-10,7.18E-11,5.34E-12,6.82E-13,1.11E-12,1.58E-08,1.32E-11,4.92E-11
